country,iso3,who_region,month_start,month_lab,cases,deaths
Finland,FIN,EURO,2022-06-01,Jun 2022,3,0
Finland,FIN,EURO,2022-07-01,Jul 2022,13,0
Finland,FIN,EURO,2022-08-01,Aug 2022,5,0
Finland,FIN,EURO,2022-09-01,Sep 2022,18,0
Finland,FIN,EURO,2022-10-01,Oct 2022,1,0
Finland,FIN,EURO,2022-11-01,Nov 2022,1,0
Finland,FIN,EURO,2022-12-01,Dec 2022,0,0
Finland,FIN,EURO,2023-01-01,Jan 2023,0,0
Finland,FIN,EURO,2023-02-01,Feb 2023,0,0
Finland,FIN,EURO,2023-03-01,Mar 2023,0,0
Finland,FIN,EURO,2023-04-01,Apr 2023,0,0
Finland,FIN,EURO,2023-05-01,May 2023,0,0
Finland,FIN,EURO,2023-06-01,Jun 2023,0,0
Finland,FIN,EURO,2023-07-01,Jul 2023,0,0
Finland,FIN,EURO,2023-08-01,Aug 2023,0,0
Finland,FIN,EURO,2023-09-01,Sep 2023,0,0
Finland,FIN,EURO,2023-10-01,Oct 2023,1,0
Finland,FIN,EURO,2023-11-01,Nov 2023,0,0
Finland,FIN,EURO,2023-12-01,Dec 2023,0,0
Finland,FIN,EURO,2024-01-01,Jan 2024,-1,0
Finland,FIN,EURO,2024-02-01,Feb 2024,1,0
Finland,FIN,EURO,2024-03-01,Mar 2024,0,0
Finland,FIN,EURO,2024-04-01,Apr 2024,0,0
Finland,FIN,EURO,2024-05-01,May 2024,0,0
Finland,FIN,EURO,2024-06-01,Jun 2024,0,0
Finland,FIN,EURO,2024-07-01,Jul 2024,0,0
France,FRA,EURO,2022-05-01,May 2022,17,0
France,FRA,EURO,2022-06-01,Jun 2022,481,0
France,FRA,EURO,2022-07-01,Jul 2022,1339,0
France,FRA,EURO,2022-08-01,Aug 2022,1710,0
France,FRA,EURO,2022-09-01,Sep 2022,452,0
France,FRA,EURO,2022-10-01,Oct 2022,95,0
France,FRA,EURO,2022-11-01,Nov 2022,13,0
France,FRA,EURO,2022-12-01,Dec 2022,7,0
France,FRA,EURO,2023-01-01,Jan 2023,14,0
France,FRA,EURO,2023-02-01,Feb 2023,0,0
France,FRA,EURO,2023-03-01,Mar 2023,0,0
France,FRA,EURO,2023-04-01,Apr 2023,16,0
France,FRA,EURO,2023-05-01,May 2023,2,0
France,FRA,EURO,2023-06-01,Jun 2023,0,0
France,FRA,EURO,2023-07-01,Jul 2023,1,0
France,FRA,EURO,2023-08-01,Aug 2023,3,0
France,FRA,EURO,2023-09-01,Sep 2023,8,0
France,FRA,EURO,2023-10-01,Oct 2023,3,0
France,FRA,EURO,2023-11-01,Nov 2023,3,0
France,FRA,EURO,2023-12-01,Dec 2023,7,0
France,FRA,EURO,2024-01-01,Jan 2024,8,0
France,FRA,EURO,2024-02-01,Feb 2024,16,0
France,FRA,EURO,2024-03-01,Mar 2024,11,0
France,FRA,EURO,2024-04-01,Apr 2024,12,0
France,FRA,EURO,2024-05-01,May 2024,31,0
France,FRA,EURO,2024-06-01,Jun 2024,23,0
France,FRA,EURO,2024-07-01,Jul 2024,11,0
Georgia,GEO,EURO,2022-06-01,Jun 2022,1,0
Georgia,GEO,EURO,2022-07-01,Jul 2022,0,0
Georgia,GEO,EURO,2022-08-01,Aug 2022,1,0
Georgia,GEO,EURO,2022-09-01,Sep 2022,0,0
Georgia,GEO,EURO,2022-10-01,Oct 2022,0,0
Georgia,GEO,EURO,2022-11-01,Nov 2022,0,0
Georgia,GEO,EURO,2022-12-01,Dec 2022,0,0
Georgia,GEO,EURO,2023-01-01,Jan 2023,0,0
Georgia,GEO,EURO,2023-02-01,Feb 2023,0,0
Georgia,GEO,EURO,2023-03-01,Mar 2023,0,0
Georgia,GEO,EURO,2023-04-01,Apr 2023,0,0
Georgia,GEO,EURO,2023-05-01,May 2023,0,0
Georgia,GEO,EURO,2023-06-01,Jun 2023,0,0
Georgia,GEO,EURO,2023-07-01,Jul 2023,0,0
Georgia,GEO,EURO,2023-08-01,Aug 2023,0,0
Georgia,GEO,EURO,2023-09-01,Sep 2023,0,0
Georgia,GEO,EURO,2023-10-01,Oct 2023,0,0
Georgia,GEO,EURO,2023-11-01,Nov 2023,0,0
Georgia,GEO,EURO,2023-12-01,Dec 2023,0,0
Georgia,GEO,EURO,2024-01-01,Jan 2024,0,0
Georgia,GEO,EURO,2024-02-01,Feb 2024,0,0
Georgia,GEO,EURO,2024-03-01,Mar 2024,0,0
Georgia,GEO,EURO,2024-04-01,Apr 2024,0,0
Georgia,GEO,EURO,2024-05-01,May 2024,0,0
Georgia,GEO,EURO,2024-06-01,Jun 2024,0,0
Georgia,GEO,EURO,2024-07-01,Jul 2024,0,0
Germany,DEU,EURO,2022-05-01,May 2022,33,0
Germany,DEU,EURO,2022-06-01,Jun 2022,936,0
Germany,DEU,EURO,2022-07-01,Jul 2022,1626,0
Germany,DEU,EURO,2022-08-01,Aug 2022,872,0
Germany,DEU,EURO,2022-09-01,Sep 2022,158,0
Germany,DEU,EURO,2022-10-01,Oct 2022,37,0
Germany,DEU,EURO,2022-11-01,Nov 2022,9,0
Germany,DEU,EURO,2022-12-01,Dec 2022,5,0
Germany,DEU,EURO,2023-01-01,Jan 2023,16,0
Germany,DEU,EURO,2023-02-01,Feb 2023,0,0
Germany,DEU,EURO,2023-03-01,Mar 2023,0,0
Germany,DEU,EURO,2023-04-01,Apr 2023,0,0
Germany,DEU,EURO,2023-05-01,May 2023,-1,0
Germany,DEU,EURO,2023-06-01,Jun 2023,0,0
Germany,DEU,EURO,2023-07-01,Jul 2023,0,0
Germany,DEU,EURO,2023-08-01,Aug 2023,3,0
Germany,DEU,EURO,2023-09-01,Sep 2023,14,0
Germany,DEU,EURO,2023-10-01,Oct 2023,49,0
Germany,DEU,EURO,2023-11-01,Nov 2023,22,0
Germany,DEU,EURO,2023-12-01,Dec 2023,21,0
Germany,DEU,EURO,2024-01-01,Jan 2024,7,0
Germany,DEU,EURO,2024-02-01,Feb 2024,9,0
Germany,DEU,EURO,2024-03-01,Mar 2024,14,0
Germany,DEU,EURO,2024-04-01,Apr 2024,11,0
Germany,DEU,EURO,2024-05-01,May 2024,6,0
Germany,DEU,EURO,2024-06-01,Jun 2024,10,0
Germany,DEU,EURO,2024-07-01,Jul 2024,29,0
Ghana,GHA,AFRO,2022-02-01,Feb 2022,1,0
Ghana,GHA,AFRO,2022-03-01,Mar 2022,1,0
Ghana,GHA,AFRO,2022-04-01,Apr 2022,0,0
Ghana,GHA,AFRO,2022-05-01,May 2022,0,0
Ghana,GHA,AFRO,2022-06-01,Jun 2022,21,0
Ghana,GHA,AFRO,2022-07-01,Jul 2022,28,1
Ghana,GHA,AFRO,2022-08-01,Aug 2022,34,3
Ghana,GHA,AFRO,2022-09-01,Sep 2022,15,0
Ghana,GHA,AFRO,2022-10-01,Oct 2022,7,0
Ghana,GHA,AFRO,2022-11-01,Nov 2022,3,0
Ghana,GHA,AFRO,2022-12-01,Dec 2022,11,0
Ghana,GHA,AFRO,2023-01-01,Jan 2023,2,0
Ghana,GHA,AFRO,2023-02-01,Feb 2023,0,0
Ghana,GHA,AFRO,2023-03-01,Mar 2023,1,0
Ghana,GHA,AFRO,2023-04-01,Apr 2023,1,0
Ghana,GHA,AFRO,2023-05-01,May 2023,2,0
Ghana,GHA,AFRO,2023-06-01,Jun 2023,0,0
Ghana,GHA,AFRO,2023-07-01,Jul 2023,0,0
Ghana,GHA,AFRO,2023-08-01,Aug 2023,0,0
Ghana,GHA,AFRO,2023-09-01,Sep 2023,0,0
Ghana,GHA,AFRO,2023-10-01,Oct 2023,0,0
Ghana,GHA,AFRO,2023-11-01,Nov 2023,0,0
Ghana,GHA,AFRO,2023-12-01,Dec 2023,0,0
Ghana,GHA,AFRO,2024-01-01,Jan 2024,0,0
Ghana,GHA,AFRO,2024-02-01,Feb 2024,0,0
Ghana,GHA,AFRO,2024-03-01,Mar 2024,0,0
Ghana,GHA,AFRO,2024-04-01,Apr 2024,0,0
Ghana,GHA,AFRO,2024-05-01,May 2024,0,0
Ghana,GHA,AFRO,2024-06-01,Jun 2024,0,0
Ghana,GHA,AFRO,2024-07-01,Jul 2024,0,0
Gibraltar,GIB,EURO,2022-06-01,Jun 2022,1,0
Gibraltar,GIB,EURO,2022-07-01,Jul 2022,4,0
Gibraltar,GIB,EURO,2022-08-01,Aug 2022,1,0
Gibraltar,GIB,EURO,2022-09-01,Sep 2022,0,0
Gibraltar,GIB,EURO,2022-10-01,Oct 2022,0,0
Gibraltar,GIB,EURO,2022-11-01,Nov 2022,0,0
Gibraltar,GIB,EURO,2022-12-01,Dec 2022,0,0
Gibraltar,GIB,EURO,2023-01-01,Jan 2023,0,0
Gibraltar,GIB,EURO,2023-02-01,Feb 2023,0,0
Gibraltar,GIB,EURO,2023-03-01,Mar 2023,0,0
Gibraltar,GIB,EURO,2023-04-01,Apr 2023,0,0
Gibraltar,GIB,EURO,2023-05-01,May 2023,0,0
Gibraltar,GIB,EURO,2023-06-01,Jun 2023,0,0
Gibraltar,GIB,EURO,2023-07-01,Jul 2023,0,0
Gibraltar,GIB,EURO,2023-08-01,Aug 2023,0,0
Gibraltar,GIB,EURO,2023-09-01,Sep 2023,0,0
Gibraltar,GIB,EURO,2023-10-01,Oct 2023,0,0
Gibraltar,GIB,EURO,2023-11-01,Nov 2023,0,0
Gibraltar,GIB,EURO,2023-12-01,Dec 2023,0,0
Gibraltar,GIB,EURO,2024-01-01,Jan 2024,0,0
Gibraltar,GIB,EURO,2024-02-01,Feb 2024,0,0
Gibraltar,GIB,EURO,2024-03-01,Mar 2024,0,0
Gibraltar,GIB,EURO,2024-04-01,Apr 2024,0,0
Gibraltar,GIB,EURO,2024-05-01,May 2024,0,0
Gibraltar,GIB,EURO,2024-06-01,Jun 2024,0,0
Gibraltar,GIB,EURO,2024-07-01,Jul 2024,0,0
Greece,GRC,EURO,2022-06-01,Jun 2022,3,0
Greece,GRC,EURO,2022-07-01,Jul 2022,29,0
Greece,GRC,EURO,2022-08-01,Aug 2022,24,0
Greece,GRC,EURO,2022-09-01,Sep 2022,24,0
Greece,GRC,EURO,2022-10-01,Oct 2022,4,0
Greece,GRC,EURO,2022-11-01,Nov 2022,1,0
Greece,GRC,EURO,2022-12-01,Dec 2022,0,0
Greece,GRC,EURO,2023-01-01,Jan 2023,1,0
Greece,GRC,EURO,2023-02-01,Feb 2023,0,0
Greece,GRC,EURO,2023-03-01,Mar 2023,1,0
Greece,GRC,EURO,2023-04-01,Apr 2023,0,0
Greece,GRC,EURO,2023-05-01,May 2023,1,0
Greece,GRC,EURO,2023-06-01,Jun 2023,0,0
Greece,GRC,EURO,2023-07-01,Jul 2023,0,0
Greece,GRC,EURO,2023-08-01,Aug 2023,0,0
Greece,GRC,EURO,2023-09-01,Sep 2023,0,0
Greece,GRC,EURO,2023-10-01,Oct 2023,0,0
Greece,GRC,EURO,2023-11-01,Nov 2023,1,0
Greece,GRC,EURO,2023-12-01,Dec 2023,0,0
Greece,GRC,EURO,2024-01-01,Jan 2024,2,0
Greece,GRC,EURO,2024-02-01,Feb 2024,0,0
Greece,GRC,EURO,2024-03-01,Mar 2024,1,0
Greece,GRC,EURO,2024-04-01,Apr 2024,6,0
Greece,GRC,EURO,2024-05-01,May 2024,1,0
Greece,GRC,EURO,2024-06-01,Jun 2024,0,0
Greece,GRC,EURO,2024-07-01,Jul 2024,0,0
Greenland,GRL,EURO,2022-08-01,Aug 2022,2,0
Greenland,GRL,EURO,2022-09-01,Sep 2022,0,0
Greenland,GRL,EURO,2022-10-01,Oct 2022,0,0
Greenland,GRL,EURO,2022-11-01,Nov 2022,0,0
Greenland,GRL,EURO,2022-12-01,Dec 2022,0,0
Greenland,GRL,EURO,2023-01-01,Jan 2023,0,0
Greenland,GRL,EURO,2023-02-01,Feb 2023,0,0
Greenland,GRL,EURO,2023-03-01,Mar 2023,0,0
Greenland,GRL,EURO,2023-04-01,Apr 2023,0,0
Greenland,GRL,EURO,2023-05-01,May 2023,0,0
Greenland,GRL,EURO,2023-06-01,Jun 2023,0,0
Greenland,GRL,EURO,2023-07-01,Jul 2023,0,0
Greenland,GRL,EURO,2023-08-01,Aug 2023,0,0
Greenland,GRL,EURO,2023-09-01,Sep 2023,0,0
Greenland,GRL,EURO,2023-10-01,Oct 2023,0,0
Greenland,GRL,EURO,2023-11-01,Nov 2023,0,0
Greenland,GRL,EURO,2023-12-01,Dec 2023,0,0
Greenland,GRL,EURO,2024-01-01,Jan 2024,0,0
Greenland,GRL,EURO,2024-02-01,Feb 2024,0,0
Greenland,GRL,EURO,2024-03-01,Mar 2024,0,0
Greenland,GRL,EURO,2024-04-01,Apr 2024,0,0
Greenland,GRL,EURO,2024-05-01,May 2024,0,0
Greenland,GRL,EURO,2024-06-01,Jun 2024,0,0
Greenland,GRL,EURO,2024-07-01,Jul 2024,0,0
Guadeloupe,GLP,AMRO,2022-08-01,Aug 2022,1,0
Guadeloupe,GLP,AMRO,2022-09-01,Sep 2022,0,0
Guadeloupe,GLP,AMRO,2022-10-01,Oct 2022,0,0
Guadeloupe,GLP,AMRO,2022-11-01,Nov 2022,0,0
Guadeloupe,GLP,AMRO,2022-12-01,Dec 2022,0,0
Guadeloupe,GLP,AMRO,2023-01-01,Jan 2023,0,0
Guadeloupe,GLP,AMRO,2023-02-01,Feb 2023,0,0
Guadeloupe,GLP,AMRO,2023-03-01,Mar 2023,0,0
Guadeloupe,GLP,AMRO,2023-04-01,Apr 2023,0,0
Guadeloupe,GLP,AMRO,2023-05-01,May 2023,0,0
Guadeloupe,GLP,AMRO,2023-06-01,Jun 2023,0,0
Guadeloupe,GLP,AMRO,2023-07-01,Jul 2023,0,0
Guadeloupe,GLP,AMRO,2023-08-01,Aug 2023,0,0
Guadeloupe,GLP,AMRO,2023-09-01,Sep 2023,0,0
Guadeloupe,GLP,AMRO,2023-10-01,Oct 2023,0,0
Guadeloupe,GLP,AMRO,2023-11-01,Nov 2023,0,0
Guadeloupe,GLP,AMRO,2023-12-01,Dec 2023,0,0
Guadeloupe,GLP,AMRO,2024-01-01,Jan 2024,0,0
Guadeloupe,GLP,AMRO,2024-02-01,Feb 2024,0,0
Guadeloupe,GLP,AMRO,2024-03-01,Mar 2024,0,0
Guadeloupe,GLP,AMRO,2024-04-01,Apr 2024,0,0
Guadeloupe,GLP,AMRO,2024-05-01,May 2024,0,0
Guadeloupe,GLP,AMRO,2024-06-01,Jun 2024,0,0
Guadeloupe,GLP,AMRO,2024-07-01,Jul 2024,0,0
Guam,GUM,WPRO,2022-09-01,Sep 2022,1,0
Guatemala,GTM,AMRO,2022-08-01,Aug 2022,10,0
Guatemala,GTM,AMRO,2022-09-01,Sep 2022,17,0
Guatemala,GTM,AMRO,2022-10-01,Oct 2022,47,0
Guatemala,GTM,AMRO,2022-11-01,Nov 2022,118,0
Guatemala,GTM,AMRO,2022-12-01,Dec 2022,67,0
Guatemala,GTM,AMRO,2023-01-01,Jan 2023,101,0
Guatemala,GTM,AMRO,2023-02-01,Feb 2023,30,0
Guatemala,GTM,AMRO,2023-03-01,Mar 2023,14,0
Guatemala,GTM,AMRO,2023-04-01,Apr 2023,0,1
Guatemala,GTM,AMRO,2023-05-01,May 2023,1,0
Guatemala,GTM,AMRO,2023-06-01,Jun 2023,0,0
Guatemala,GTM,AMRO,2023-07-01,Jul 2023,0,0
Guatemala,GTM,AMRO,2023-08-01,Aug 2023,0,0
Guatemala,GTM,AMRO,2023-09-01,Sep 2023,0,0
Guatemala,GTM,AMRO,2023-10-01,Oct 2023,0,0
Guatemala,GTM,AMRO,2023-11-01,Nov 2023,0,0
Guatemala,GTM,AMRO,2023-12-01,Dec 2023,0,0
Guatemala,GTM,AMRO,2024-01-01,Jan 2024,0,0
Guatemala,GTM,AMRO,2024-02-01,Feb 2024,0,0
Guatemala,GTM,AMRO,2024-03-01,Mar 2024,0,0
Guatemala,GTM,AMRO,2024-04-01,Apr 2024,0,0
Guatemala,GTM,AMRO,2024-05-01,May 2024,0,0
Guatemala,GTM,AMRO,2024-06-01,Jun 2024,0,0
Guatemala,GTM,AMRO,2024-07-01,Jul 2024,0,0
Guyana,GUY,AMRO,2022-08-01,Aug 2022,2,0
Guyana,GUY,AMRO,2022-09-01,Sep 2022,0,0
Guyana,GUY,AMRO,2022-10-01,Oct 2022,0,0
Guyana,GUY,AMRO,2022-11-01,Nov 2022,0,0
Guyana,GUY,AMRO,2022-12-01,Dec 2022,0,0
Guyana,GUY,AMRO,2023-01-01,Jan 2023,0,0
Guyana,GUY,AMRO,2023-02-01,Feb 2023,0,0
Guyana,GUY,AMRO,2023-03-01,Mar 2023,0,0
Guyana,GUY,AMRO,2023-04-01,Apr 2023,0,0
Guyana,GUY,AMRO,2023-05-01,May 2023,0,0
Guyana,GUY,AMRO,2023-06-01,Jun 2023,0,0
Guyana,GUY,AMRO,2023-07-01,Jul 2023,0,0
Guyana,GUY,AMRO,2023-08-01,Aug 2023,0,0
Guyana,GUY,AMRO,2023-09-01,Sep 2023,0,0
Guyana,GUY,AMRO,2023-10-01,Oct 2023,0,0
Guyana,GUY,AMRO,2023-11-01,Nov 2023,0,0
Guyana,GUY,AMRO,2023-12-01,Dec 2023,0,0
Guyana,GUY,AMRO,2024-01-01,Jan 2024,0,0
Guyana,GUY,AMRO,2024-02-01,Feb 2024,0,0
Guyana,GUY,AMRO,2024-03-01,Mar 2024,0,0
Guyana,GUY,AMRO,2024-04-01,Apr 2024,0,0
Guyana,GUY,AMRO,2024-05-01,May 2024,0,0
Guyana,GUY,AMRO,2024-06-01,Jun 2024,0,0
Guyana,GUY,AMRO,2024-07-01,Jul 2024,0,0
Honduras,HND,AMRO,2022-08-01,Aug 2022,4,0
Honduras,HND,AMRO,2022-09-01,Sep 2022,2,0
Honduras,HND,AMRO,2022-10-01,Oct 2022,1,0
Honduras,HND,AMRO,2022-11-01,Nov 2022,4,0
Honduras,HND,AMRO,2022-12-01,Dec 2022,0,0
Honduras,HND,AMRO,2023-01-01,Jan 2023,2,0
Honduras,HND,AMRO,2023-02-01,Feb 2023,8,0
Honduras,HND,AMRO,2023-03-01,Mar 2023,19,0
Honduras,HND,AMRO,2023-04-01,Apr 2023,2,1
Honduras,HND,AMRO,2023-05-01,May 2023,2,0
Honduras,HND,AMRO,2023-06-01,Jun 2023,0,0
Honduras,HND,AMRO,2023-07-01,Jul 2023,0,0
Honduras,HND,AMRO,2023-08-01,Aug 2023,0,0
Honduras,HND,AMRO,2023-09-01,Sep 2023,0,0
Honduras,HND,AMRO,2023-10-01,Oct 2023,0,0
Honduras,HND,AMRO,2023-11-01,Nov 2023,0,0
Honduras,HND,AMRO,2023-12-01,Dec 2023,0,0
Honduras,HND,AMRO,2024-01-01,Jan 2024,0,0
Honduras,HND,AMRO,2024-02-01,Feb 2024,0,0
Honduras,HND,AMRO,2024-03-01,Mar 2024,0,0
Honduras,HND,AMRO,2024-04-01,Apr 2024,0,0
Honduras,HND,AMRO,2024-05-01,May 2024,0,0
Honduras,HND,AMRO,2024-06-01,Jun 2024,0,0
Honduras,HND,AMRO,2024-07-01,Jul 2024,0,0
Hungary,HUN,EURO,2022-05-01,May 2022,1,0
Hungary,HUN,EURO,2022-06-01,Jun 2022,17,0
Hungary,HUN,EURO,2022-07-01,Jul 2022,19,0
Hungary,HUN,EURO,2022-08-01,Aug 2022,33,0
Hungary,HUN,EURO,2022-09-01,Sep 2022,7,0
Hungary,HUN,EURO,2022-10-01,Oct 2022,3,0
Hungary,HUN,EURO,2022-11-01,Nov 2022,0,0
Hungary,HUN,EURO,2022-12-01,Dec 2022,0,0
Hungary,HUN,EURO,2023-01-01,Jan 2023,0,0
Hungary,HUN,EURO,2023-02-01,Feb 2023,0,0
Hungary,HUN,EURO,2023-03-01,Mar 2023,0,0
Hungary,HUN,EURO,2023-04-01,Apr 2023,0,0
Hungary,HUN,EURO,2023-05-01,May 2023,0,0
Hungary,HUN,EURO,2023-06-01,Jun 2023,0,0
Hungary,HUN,EURO,2023-07-01,Jul 2023,0,0
Hungary,HUN,EURO,2023-08-01,Aug 2023,0,0
Hungary,HUN,EURO,2023-09-01,Sep 2023,0,0
Hungary,HUN,EURO,2023-10-01,Oct 2023,1,0
Hungary,HUN,EURO,2023-11-01,Nov 2023,0,0
Hungary,HUN,EURO,2023-12-01,Dec 2023,1,0
Hungary,HUN,EURO,2024-01-01,Jan 2024,1,0
Hungary,HUN,EURO,2024-02-01,Feb 2024,0,0
Hungary,HUN,EURO,2024-03-01,Mar 2024,0,0
Hungary,HUN,EURO,2024-04-01,Apr 2024,0,0
Hungary,HUN,EURO,2024-05-01,May 2024,0,0
Hungary,HUN,EURO,2024-06-01,Jun 2024,2,0
Hungary,HUN,EURO,2024-07-01,Jul 2024,0,0
Iceland,ISL,EURO,2022-06-01,Jun 2022,4,0
Iceland,ISL,EURO,2022-07-01,Jul 2022,5,0
Iceland,ISL,EURO,2022-08-01,Aug 2022,3,0
Iceland,ISL,EURO,2022-09-01,Sep 2022,2,0
Iceland,ISL,EURO,2022-10-01,Oct 2022,2,0
Iceland,ISL,EURO,2022-11-01,Nov 2022,0,0
Iceland,ISL,EURO,2022-12-01,Dec 2022,0,0
Iceland,ISL,EURO,2023-01-01,Jan 2023,0,0
Iceland,ISL,EURO,2023-02-01,Feb 2023,0,0
Iceland,ISL,EURO,2023-03-01,Mar 2023,0,0
Iceland,ISL,EURO,2023-04-01,Apr 2023,0,0
Iceland,ISL,EURO,2023-05-01,May 2023,0,0
Iceland,ISL,EURO,2023-06-01,Jun 2023,0,0
Iceland,ISL,EURO,2023-07-01,Jul 2023,0,0
Iceland,ISL,EURO,2023-08-01,Aug 2023,0,0
Iceland,ISL,EURO,2023-09-01,Sep 2023,1,0
Iceland,ISL,EURO,2023-10-01,Oct 2023,0,0
Iceland,ISL,EURO,2023-11-01,Nov 2023,0,0
Iceland,ISL,EURO,2023-12-01,Dec 2023,0,0
Iceland,ISL,EURO,2024-01-01,Jan 2024,0,0
Iceland,ISL,EURO,2024-02-01,Feb 2024,0,0
Iceland,ISL,EURO,2024-03-01,Mar 2024,0,0
Iceland,ISL,EURO,2024-04-01,Apr 2024,0,0
Iceland,ISL,EURO,2024-05-01,May 2024,0,0
Iceland,ISL,EURO,2024-06-01,Jun 2024,0,0
Iceland,ISL,EURO,2024-07-01,Jul 2024,0,0
India,IND,SEARO,2022-07-01,Jul 2022,4,0
India,IND,SEARO,2022-08-01,Aug 2022,6,1
India,IND,SEARO,2022-09-01,Sep 2022,2,0
India,IND,SEARO,2022-10-01,Oct 2022,5,0
India,IND,SEARO,2022-11-01,Nov 2022,0,0
India,IND,SEARO,2022-12-01,Dec 2022,3,0
India,IND,SEARO,2023-01-01,Jan 2023,2,0
India,IND,SEARO,2023-02-01,Feb 2023,0,0
India,IND,SEARO,2023-03-01,Mar 2023,0,0
India,IND,SEARO,2023-04-01,Apr 2023,0,0
India,IND,SEARO,2023-05-01,May 2023,0,0
India,IND,SEARO,2023-06-01,Jun 2023,0,0
India,IND,SEARO,2023-07-01,Jul 2023,0,0
India,IND,SEARO,2023-08-01,Aug 2023,0,0
India,IND,SEARO,2023-09-01,Sep 2023,5,0
India,IND,SEARO,2023-10-01,Oct 2023,0,0
India,IND,SEARO,2023-11-01,Nov 2023,0,0
India,IND,SEARO,2023-12-01,Dec 2023,0,0
India,IND,SEARO,2024-01-01,Jan 2024,0,0
India,IND,SEARO,2024-02-01,Feb 2024,0,0
India,IND,SEARO,2024-03-01,Mar 2024,0,0
India,IND,SEARO,2024-04-01,Apr 2024,0,0
India,IND,SEARO,2024-05-01,May 2024,0,0
India,IND,SEARO,2024-06-01,Jun 2024,0,0
India,IND,SEARO,2024-07-01,Jul 2024,0,0
Indonesia,IDN,SEARO,2022-08-01,Aug 2022,1,0
Indonesia,IDN,SEARO,2022-09-01,Sep 2022,0,0
Indonesia,IDN,SEARO,2022-10-01,Oct 2022,0,0
Indonesia,IDN,SEARO,2022-11-01,Nov 2022,0,0
Indonesia,IDN,SEARO,2022-12-01,Dec 2022,0,0
Indonesia,IDN,SEARO,2023-01-01,Jan 2023,0,0
Indonesia,IDN,SEARO,2023-02-01,Feb 2023,0,0
Indonesia,IDN,SEARO,2023-03-01,Mar 2023,0,0
Indonesia,IDN,SEARO,2023-04-01,Apr 2023,0,0
Indonesia,IDN,SEARO,2023-05-01,May 2023,0,0
Indonesia,IDN,SEARO,2023-06-01,Jun 2023,0,0
Indonesia,IDN,SEARO,2023-07-01,Jul 2023,0,0
Indonesia,IDN,SEARO,2023-08-01,Aug 2023,0,0
Indonesia,IDN,SEARO,2023-09-01,Sep 2023,0,0
Indonesia,IDN,SEARO,2023-10-01,Oct 2023,29,0
Indonesia,IDN,SEARO,2023-11-01,Nov 2023,30,0
Indonesia,IDN,SEARO,2023-12-01,Dec 2023,13,0
Indonesia,IDN,SEARO,2024-01-01,Jan 2024,7,0
Indonesia,IDN,SEARO,2024-02-01,Feb 2024,4,0
Indonesia,IDN,SEARO,2024-03-01,Mar 2024,0,0
Indonesia,IDN,SEARO,2024-04-01,Apr 2024,2,0
Indonesia,IDN,SEARO,2024-05-01,May 2024,1,0
Indonesia,IDN,SEARO,2024-06-01,Jun 2024,1,0
Indonesia,IDN,SEARO,2024-07-01,Jul 2024,0,0
Iran (Islamic Republic of),IRN,EMRO,2022-08-01,Aug 2022,1,0
Ireland,IRL,EURO,2022-05-01,May 2022,9,0
Ireland,IRL,EURO,2022-06-01,Jun 2022,30,0
Ireland,IRL,EURO,2022-07-01,Jul 2022,46,0
Ireland,IRL,EURO,2022-08-01,Aug 2022,59,0
Ireland,IRL,EURO,2022-09-01,Sep 2022,39,0
Ireland,IRL,EURO,2022-10-01,Oct 2022,23,0
Ireland,IRL,EURO,2022-11-01,Nov 2022,14,0
Ireland,IRL,EURO,2022-12-01,Dec 2022,5,0
Ireland,IRL,EURO,2023-01-01,Jan 2023,3,0
Ireland,IRL,EURO,2023-02-01,Feb 2023,0,0
Ireland,IRL,EURO,2023-03-01,Mar 2023,0,0
Ireland,IRL,EURO,2023-04-01,Apr 2023,0,0
Ireland,IRL,EURO,2023-05-01,May 2023,1,0
Ireland,IRL,EURO,2023-06-01,Jun 2023,0,0
Ireland,IRL,EURO,2023-07-01,Jul 2023,0,0
Ireland,IRL,EURO,2023-08-01,Aug 2023,0,0
Ireland,IRL,EURO,2023-09-01,Sep 2023,10,0
Ireland,IRL,EURO,2023-10-01,Oct 2023,3,0
Ireland,IRL,EURO,2023-11-01,Nov 2023,2,0
Ireland,IRL,EURO,2023-12-01,Dec 2023,0,0
Ireland,IRL,EURO,2024-01-01,Jan 2024,0,0
Ireland,IRL,EURO,2024-02-01,Feb 2024,1,0
Ireland,IRL,EURO,2024-03-01,Mar 2024,0,0
Ireland,IRL,EURO,2024-04-01,Apr 2024,1,0
Ireland,IRL,EURO,2024-05-01,May 2024,1,0
Ireland,IRL,EURO,2024-06-01,Jun 2024,2,0
Ireland,IRL,EURO,2024-07-01,Jul 2024,0,0
Israel,ISR,EURO,2022-05-01,May 2022,2,0
Israel,ISR,EURO,2022-06-01,Jun 2022,40,0
Israel,ISR,EURO,2022-07-01,Jul 2022,79,0
Israel,ISR,EURO,2022-08-01,Aug 2022,113,0
Israel,ISR,EURO,2022-09-01,Sep 2022,16,0
Israel,ISR,EURO,2022-10-01,Oct 2022,12,0
Israel,ISR,EURO,2022-11-01,Nov 2022,0,0
Israel,ISR,EURO,2022-12-01,Dec 2022,0,0
Israel,ISR,EURO,2023-01-01,Jan 2023,0,0
Israel,ISR,EURO,2023-02-01,Feb 2023,0,0
Israel,ISR,EURO,2023-03-01,Mar 2023,0,0
Israel,ISR,EURO,2023-04-01,Apr 2023,0,0
